TxHash,BlockNumber,UnixTimestamp,FromAddress,ToAddress,ContractAddress,Type,Value,Fee,Status,ErrCode,CurrentPrice,TxDateOpeningPrice,TxDateClosingPrice
0x2d8dda60f3cdc4978f187b7efdc515e4e5b0b59b69f12cc814a04e1f5fbd9102,2017013,2019-06-04 07:50:25.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,57645600000000000,ok,,,0.03497,0.03202
0x6d9ff759a4d51e7e64d9c8f21043470516499b37d9b9386f3aef977aba4fca21,2017001,2019-06-04 07:49:20.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,61840000000000000,ok,,,0.03497,0.03202
0x7b73b488236bf798aad39c327301c45f1c0fa069ab89c15c1d0b09e6f590fdd1,2016894,2019-06-04 07:39:05.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,69405600000000000,ok,,,0.03497,0.03202
0xb9b2c65283cf3e908481fec30fddcbc8d6821a3cded292a5962ab7f99ea6557e,2005311,2019-06-03 13:15:50.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,0,2539883000000000,ok,,,0.03845,0.03497
0x9e1fed4b788142968a352253d9464d546a24b8091c720a544f8849afcb54c066,4374351,2019-12-17 13:21:55.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76773000000000,ok,,,0.01255,0.01102
0x8a2af51142ed000a20b9b31a2e3f67d570a09c035fa61ecf12ee94b205f65e12,4363088,2019-12-16 14:58:05.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76773000000000,ok,,,0.01298,0.01255
0xe4af111f8d3df536e17962a382b528ea145c1e475d6cbdfd544ff29133be06e3,4363028,2019-12-16 14:51:00.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76773000000000,ok,,,0.01298,0.01255
0xba490f11a4a144c90de5a554fbd4a842ed25622de2d51078ed61845dbfc33044,4363022,2019-12-16 14:50:05.000000Z,0xF0f659e9ec6B4358A8d7FbA6a0CA79bAADe10552,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76773000000000,ok,,,0.01298,0.01255
0x8b81e1c669ce3dc6c02260253f9f737b52a32af2d4f354de413c36d4c6ea7c13,4362231,2019-12-16 13:16:05.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73736000000000,ok,,,0.01298,0.01255
0xae9e8a3b2a0574f35b8517b8abee9a1f93231278b29d0081248ff90ba574a97f,4318936,2019-12-12 14:16:25.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,37551000000000,error,Reverted,,0.01349,0.01367
0x5ae3c02564555bb101a78dee75d32ff826fb790b730c027e0ef1a1dcf3210824,4318935,2019-12-12 14:16:15.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76157000000000,ok,,,0.01349,0.01367
0x8659d58dcf2cd20a8a54459512ce6087158f3083d59545e2d4924673559ff310,4318895,2019-12-12 14:10:45.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,37551000000000,error,Reverted,,0.01349,0.01367
0x15e347895b7a292522184e7502e9492a77ee2a5c4bb6526859c8cdfd098b650c,4318894,2019-12-12 14:10:40.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,37551000000000,error,Reverted,,0.01349,0.01367
0xf8fb297caf3413e98b115d3f202a9e1ab168bf54bf050389aaf5e9154af49f3a,4318883,2019-12-12 14:09:10.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,37551000000000,error,Reverted,,0.01349,0.01367
0x2d923c675c684b2599d31ddae1a98c4384c2e8189e05cc30b69c729ab0aa5b06,4318882,2019-12-12 14:09:05.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76157000000000,ok,,,0.01349,0.01367
0xdce123bad569a46933c5720bc6cba81c57b4c7ee56a4772b869b84e7b036a168,4318865,2019-12-12 14:07:00.000000Z,0xdDdCb89201F5A24891610b033351a5408A081f98,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76157000000000,ok,,,0.01349,0.01367
0x3bfa7b3927264e3c754efc87000d805f842f0d4ce4f7e60d876e6027009116f8,4285091,2019-12-09 11:47:55.000000Z,0xc463396d13C115A443c1989b883823FA538371e5,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,37551000000000,error,Reverted,,0.01561,0.01559
0x889c38b8bbef87893e63d6c6efd40d1b2b08f2630ee22249c342e9346f5da19f,4285090,2019-12-09 11:47:45.000000Z,0xc463396d13C115A443c1989b883823FA538371e5,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76157000000000,ok,,,0.01561,0.01559
0x1afce044d36f5143927588aeb7969cf116481787f3b847eff1d795779d077141,4285090,2019-12-09 11:47:45.000000Z,0xc463396d13C115A443c1989b883823FA538371e5,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76157000000000,ok,,,0.01561,0.01559
0xde00f230ed96935b1aeafd3cfe02d1e267064dd4adaf1aad6308fcd3d4150548,4285089,2019-12-09 11:47:20.000000Z,0xc463396d13C115A443c1989b883823FA538371e5,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76157000000000,ok,,,0.01561,0.01559
0xf972e04759da1386c5d8b46968372ca676a4a32564b1f37526f399f2684b24c2,4283542,2019-12-09 08:23:05.000000Z,0x738e6E88d4415E2e5075e15CC24FD9416F1c89C3,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,76157000000000,ok,,,0.01561,0.01559
0xe0e0ebc8fc9ff6e2e31865f2fd707f2230170c2b6008bfcb2a57eb425eda1abd,4250944,2019-12-06 10:38:45.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,73055000000000,ok,,,0.01422,0.01409
0xe5456d25d193022c896ee200bfe15e5a1a2faea54dd298d4550e633acbfbbc4f,4229829,2019-12-04 14:33:50.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,75541000000000,ok,,,0.01423,0.0139
0xdce22d6b26a531f6ee226aed626d119ebc2319a524280b923d7cbc0634f94016,4229828,2019-12-04 14:33:25.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,75541000000000,ok,,,0.01423,0.0139
0x5dc6a125cc357438b5e1ea4638d7fa8b6559cb84e2cd52552048c90ad4ce3e58,4228231,2019-12-04 10:49:20.000000Z,0x738e6E88d4415E2e5075e15CC24FD9416F1c89C3,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,604328000000000,ok,,,0.01423,0.0139
0xd909ffdf7f44b8701783cd72add13e8fdc51b8acf3d14661006c44e13cf49eb5,4228206,2019-12-04 10:45:50.000000Z,0x738e6E88d4415E2e5075e15CC24FD9416F1c89C3,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,604328000000000,ok,,,0.01423,0.0139
0x80817fb73ae38aed81e9166273f420a967c326ce57fb7e9c6e41942473ec7b52,4227626,2019-12-04 09:29:20.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,570972000000000,ok,,,0.01423,0.0139
0xfaa91f56b23f78112eccdb55481c13c5ebe4e083e74e0abeeac0cfc331cf95a4,4227390,2019-12-04 08:58:40.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,72502000000000,ok,,,0.01423,0.0139
0xaaf8a83af6deb29d94e316b2ff1f29b074d075f12494d1493c35c592b2e47b02,4219314,2019-12-03 16:09:00.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.0142,0.01434
0x1e6f3c266e99f9551be77ba7ad5918b436cca5c00222366e0eb7f5a271146f7c,4206477,2019-12-02 11:24:50.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,104925000000000,ok,,,0.01432,0.0142
0x6273e73ff6e98416e4b4ddad41c5ab41ae20ff387d65d2d9549eeccd089b4bbb,4206471,2019-12-02 11:24:00.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,419700000000000,ok,,,0.01432,0.0142
0x3086e33ce4feb78cb2e08902f6f0c37da6ec969b7a665ec8cff9e034ed9e2211,4206471,2019-12-02 11:24:00.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,419700000000000,ok,,,0.01432,0.0142
0x9e38aa16759001610963c02f108645efba796b3d30bcbbbd6519fadb5c88b322,4205567,2019-12-02 09:20:35.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,3104800000000000,ok,,,0.01432,0.0142
0x4df9e12c4501139eaf1e3cf480b891b44fadfce0fa8318980cdc539c90e521a2,4205553,2019-12-02 09:18:50.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,2877160000000000,ok,,,0.01432,0.0142
0x19ec4ddd3cc9bb295f9c2a00484ebeab5fb9f383780aa699f405fdd38c6e65c1,4205536,2019-12-02 09:16:30.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,2880360000000000,ok,,,0.01432,0.0142
0x31e2ac5000a09a71dedabbfa4105e52a226f6eede74b959a7f80d438b3b59761,4205484,2019-12-02 09:09:20.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,132991000000000,ok,,,0.01432,0.0142
0xcd5528c1182dc18531d85aac0ce2dea6a2dedba2e4e0f518efc6d6b53db968e2,4205483,2019-12-02 09:09:15.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,132991000000000,ok,,,0.01432,0.0142
0xf3f6d56e9cf407a9969a1343598b8a5eace96993d3df91715da1ed45c4ce3703,4205481,2019-12-02 09:09:00.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,138455000000000,ok,,,0.01432,0.0142
0x12467d8fdba47f24c301a2e3b2ea55ebd9e1972cdbc4840f07d187871830f7c4,4205481,2019-12-02 09:09:00.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,138455000000000,ok,,,0.01432,0.0142
0xb739bb807590217d1eb77afe5e2312b58c008f0d63d3afe882f5c4ff3074ea97,4205410,2019-12-02 08:59:20.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,1384550000000000,ok,,,0.01432,0.0142
0xb3539e18e7d9918ab9ca5254497ee775de10a38fd35df8a355a3485833a87b1e,4177167,2019-11-29 16:46:55.000000Z,0x841C25A1b2bA723591c14636Dc13E4deeb65A79b,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,599400000000000,ok,,,0.01474,0.01569
0xd5358b3444734625b8d7b8b55b38a0b9a28596f102d80caf883280128a4ef832,4177166,2019-11-29 16:46:50.000000Z,0x841C25A1b2bA723591c14636Dc13E4deeb65A79b,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,599400000000000,ok,,,0.01474,0.01569
0x1f2ed6e0dfbf08e8404ea167a585ccceed7d69ac61d1597c41dc22b6c6c8b5e8,4177165,2019-11-29 16:46:45.000000Z,0x841C25A1b2bA723591c14636Dc13E4deeb65A79b,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,599400000000000,ok,,,0.01474,0.01569
0xd1d8f19851600ee84f4cf639b44978b30ac32eb849290887b5e1526eed1739f8,4177164,2019-11-29 16:46:35.000000Z,0x841C25A1b2bA723591c14636Dc13E4deeb65A79b,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,599400000000000,ok,,,0.01474,0.01569
0x6b715a26da0d58c535f9de1395de3b6ece9d3a0b45d38faec05cd521555ea28c,4177163,2019-11-29 16:46:30.000000Z,0x841C25A1b2bA723591c14636Dc13E4deeb65A79b,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,599400000000000,ok,,,0.01474,0.01569
0x17bd703486f5dff22d00e2cec3ea05eee948f0613e565dbd799ff0f71ca5cf97,4173912,2019-11-29 09:24:50.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01474,0.01569
0x4f5a235719284211714b342efa35f5ce96273ef288feb16e92c0dc1147d50ec6,4173905,2019-11-29 09:23:50.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01474,0.01569
0xc452176d97323d166ddd04cb6e260e1fdcf5766d4bbf18dc72100b84fdf2c3d8,4173878,2019-11-29 09:20:30.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01474,0.01569
0x101d68395c33f5ff37afcdd6b61c20d1bb44e9d1a9456502e6570525ab553cec,4173876,2019-11-29 09:20:20.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01474,0.01569
0xc8acc7e712cb42fbb3147ce6132690482143048f2094011397c6056bf3811ae0,4173871,2019-11-29 09:19:35.000000Z,0x60B038A423272609807AFB59Bfd4EdEdd8938F48,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01474,0.01569
0xe5ecb39d25093ce317cf9513c7d58713412b5af4eb7166e93d1a8c5f80351ceb,4153331,2019-11-27 14:19:20.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,749250000000000,ok,,,0.01491,0.01454
0x437b82239656165c6c5db751ff39078fbc52b2aeb26e27aec1b04f861728c861,4153319,2019-11-27 14:17:50.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0x637e66f84f67ece29507a0eff3c6c4adf9d3156b294f9b69eccacfe8f503ffb5,4153315,2019-11-27 14:17:25.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0x2ceb50b646c31d0f55facbd5ee23451ed3a6023658fccc0c73c4614423f7f28f,4153300,2019-11-27 14:15:25.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,36319000000000,error,Reverted,,0.01491,0.01454
0x2e4e6856aa2bc55ddb818290f2ddaedfb007e212b70a019c0fe2ec91ecfc083b,4153298,2019-11-27 14:15:15.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0xfe2fba47f64af8fb900bc9b5d7e37fe17eab20f4a4bf038a88be0a2b26bd58be,4153292,2019-11-27 14:14:30.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,36319000000000,error,Reverted,,0.01491,0.01454
0xc9de60334db545447846934b7c4dc7a0abcdbb2ca97429c4e991834b3da07d48,4153291,2019-11-27 14:14:25.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0x1878452405b7e9bd38f94c8d747af722b382f4be4e28d595d6db6f5f5811ee8c,4152826,2019-11-27 13:16:05.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0x61e5e73a0cd48c40a586cb242d82cd489af66dbd954658ad81a01f35bc65d5d1,4152824,2019-11-27 13:15:55.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0xf3e38823ae9fad07d7bccfbeac66e19c1c2403bd07d1c2c7e2a521801530aa64,4152823,2019-11-27 13:15:50.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0x253fa8b8a51369bdcf71bc714cb97ecfc43a2673e944e520a1be06dd33a0e9cd,4152823,2019-11-27 13:15:50.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0x5556a592e2dd0f411dafc54b42492a08ca535989b944edb05000420953c05579,4152823,2019-11-27 13:15:50.000000Z,0xe659bc6A60Ba2091c08F7df623BA6057349B6980,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0xc3b299c7c8d1f5457cfaf89f5a89a4b23372ce9e06203b6a8af832efd745e193,4150145,2019-11-27 07:38:20.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0x84df9d75a4c496f08a04a27d5c2156949420a950d89837e9e202403172916cef,4150140,2019-11-27 07:37:30.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0xe2d2369fd608b13ef3019115b9633f8dd6ed4a887836fd186380101c844fa07d,4150120,2019-11-27 07:34:55.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0x7065a6e3cba1192d00de0561cce60c4e234eff1e06af9b9853b3614b5208a66e,4150099,2019-11-27 07:32:20.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0xd8af3b143e77781ed1b16b16d61915f3f7e1045d2fdcf4467a0dab9cbd5ddbb2,4150083,2019-11-27 07:30:15.000000Z,0x1eF319dB1930e3420fCfF90c376d9cf515B34876,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,74925000000000,ok,,,0.01491,0.01454
0x98ab17ac591518cb1b515a40a134133bc29bc77e0b2eaf6ef7d3efef565b0da8,4074822,2019-11-20 09:22:10.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,71821000000000,ok,,,0.0158,0.01595
0x8991b71529a2a982b2f8ac3727ff9a1d510177cd5418922c8a91494987131efd,4074803,2019-11-20 09:19:50.000000Z,0xaA84378fA41da83a9B6523bA46E45A664FbEBFC8,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,71268000000000,ok,,,0.0158,0.01595
0x6751c2ebc11d073ca23e985e1f2640b4c6f150f8fb451b1e60b766534c36ba5f,4052018,2019-11-18 15:34:15.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,442158000000000,ok,,,0.01634,0.01621
0xb8d05dd6d49f426b52968551b0184d08402d3a7e0cab530bc5e3ffaac6723772,4052017,2019-11-18 15:34:10.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,442158000000000,ok,,,0.01634,0.01621
0xa39540ef97a5e10c8f8a71641821e1f2d08975d2d78a9db850eedf570bb691e5,4052013,2019-11-18 15:33:40.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,442158000000000,ok,,,0.01634,0.01621
0xef39ee956c9525976a2e65dd04c3f746fd0b455703aed91a5108594584037c16,4052011,2019-11-18 15:33:25.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,442158000000000,ok,,,0.01634,0.01621
0xcbdf5f8714f450aad11bd2d607388b2d5ecc0663413b69f8174da2422a09b33b,4052002,2019-11-18 15:32:30.000000Z,0x8De281f47B137979e55B6CEa598179737574C774,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,442158000000000,ok,,,0.01634,0.01621
0xd7148ee0f42dd954aa10cf4fab7f169a5d5a81c467fd2f2a8f6620ccc844b6e2,3879464,2019-11-06 13:08:50.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,103693000000000,ok,,,0.01715,0.01723
0x69519c69effa131e5ff91b87958a71e883e9153e27ea5348be95e4480db65b74,3879460,2019-11-06 13:08:15.000000Z,0x9583259D41D3409a11e73addAdC399f391e7957d,0x19e51aFD3EfA98A6E4B82D3834DE174D7a33f9B5,,IN,0,103693000000000,ok,,,0.01715,0.01723
